,Date,Ticker,BOARD_AVERAGE_AGE,BOARD_MEETINGS_PER_YR,BOARD_MEETING_ATTENDANCE_PCT,BOARD_SIZE,CEO_DUALITY,CHIEF_EXECUTIVE_OFFICER_AGE,CHIEF_EXECUTIVE_OFFICER_TENURE,CUR_MKT_CAP,ENVIRON_DISCLOSURE_SCORE,EQY_INST_PCT_SH_OUT,ESG_DISCLOSURE_SCORE,FEMALE_CEO_OR_EQUIVALENT,GOVNCE_DISCLOSURE_SCORE,INDEPENDENT_DIRECTORS,NUMBER_OF_WOMEN_ON_BOARD,PCT_IND_DIRECTORS_ON_COMP_CMTE,PCT_WOMEN_ON_BOARD,SOCIAL_DISCLOSURE_SCORE,TOT_COMP_AW_TO_CEO_&_EQUIV,BOARD_AVERAGE_TENURE,BS_TOT_ASSET,EPS_GROWTH,FNCL_LVRG,PCT_INSIDER_SHARES_OUT,RETURN_COM_EQY,RETURN_ON_ASSET,SALES_GROWTH,TOBIN_Q_RATIO,security_name,gics_sector_name
98,2020-12-31,1413620D CT Equity,61.181,9.0,95.37,11.0,0.0,,,,20.155,,30.5785,0.0,62.5,8.0,2.0,100.0,18.181,22.807,,,2222.001,360.0,1.2612,,-23.3801,-18.5382,1.5439,1.152,Osisko Mining Corp /Old,
99,2010-12-31,1457122D CT Equity,,17.0,92.65,8.0,0.0,,,1111.1994,,67.795,12.3967,1.0,44.6429,6.0,1.0,100.0,12.5,8.7719,,,169.605,-650.0,1.2101,0.616,-61.5895,-50.8973,,6.8472,Romarco Minerals Inc,Materials
100,2011-12-31,1457122D CT Equity,,15.0,85.72,8.0,0.0,,,630.4816,,62.821,12.3967,1.0,44.6429,6.0,1.0,100.0,12.5,8.7719,,,263.33,80.0,1.1259000000000001,0.675,-8.1636,-7.251,,2.3943,Romarco Minerals Inc,Materials
101,2012-12-31,1457122D CT Equity,,9.0,98.56,8.0,0.0,,,450.4341,,68.048,12.3967,1.0,44.6429,6.0,1.0,100.0,12.5,8.7719,,,257.561,33.3333,1.0479,0.791,-4.8018,-4.5821,,1.8103,Romarco Minerals Inc,Materials
102,2013-12-31,1457122D CT Equity,,10.0,96.25,8.0,0.0,,,246.6029,,61.572,12.3967,1.0,44.6429,6.0,1.0,100.0,12.5,8.7719,,,266.808,0.0,1.0453,0.834,-5.6674,-5.4218,,0.9042,Romarco Minerals Inc,Materials
103,2014-12-31,1457122D CT Equity,,9.0,97.22,8.0,0.0,,12.25,355.4061,,66.794,12.3967,1.0,44.6429,6.0,1.0,100.0,12.5,8.7719,,9.23,287.929,0.0,1.0378,0.949,-5.0771,-4.892,,1.1009,Romarco Minerals Inc,Materials
104,2015-12-31,1457122D CT Equity,,9.0,97.22,8.0,0.0,,13.25,571.6724,,53.723,12.3967,1.0,44.6429,6.0,1.0,100.0,12.5,8.7719,,10.23,287.929,0.0,1.0378,0.614,-5.0771,-4.892,,1.1009,Romarco Minerals Inc,Materials
105,2016-12-31,1457122D CT Equity,,9.0,97.22,8.0,0.0,,13.33,,,16.444,12.3967,1.0,44.6429,6.0,1.0,100.0,12.5,8.7719,,10.31,287.929,0.0,1.0378,0.614,-5.0771,-4.892,,1.1009,Romarco Minerals Inc,Materials
106,2017-12-31,1457122D CT Equity,,9.0,97.22,8.0,0.0,,,,,16.228,12.3967,1.0,44.6429,6.0,1.0,100.0,12.5,8.7719,,11.04,287.929,0.0,1.0378,0.614,-5.0771,-4.892,,1.1009,Romarco Minerals Inc,Materials
107,2018-12-31,1457122D CT Equity,,9.0,97.22,8.0,0.0,,,,,16.225,12.3967,1.0,44.6429,6.0,1.0,100.0,12.5,8.7719,,,287.929,0.0,1.0378,0.614,-5.0771,-4.892,,1.1009,Romarco Minerals Inc,Materials
108,2019-12-31,1457122D CT Equity,,9.0,97.22,8.0,0.0,,,,,0.0,12.3967,1.0,44.6429,6.0,1.0,100.0,12.5,8.7719,,13.46,287.929,0.0,1.0378,0.0,-5.0771,-4.892,,1.1009,Romarco Minerals Inc,Materials
109,2020-12-31,1457122D CT Equity,,9.0,97.22,8.0,0.0,,,,,,12.3967,1.0,44.6429,6.0,1.0,100.0,12.5,8.7719,,14.46,287.929,0.0,1.0378,,-5.0771,-4.892,,1.1009,Romarco Minerals Inc,Materials
110,2010-12-31,1506604D CT Equity,,,,,,,,,,5.211,,,,,,,,,,,25.3783,-275.0,1.0956,12.615,-66.3778,-60.5832,,3.1637,Rio Alto Mining Ltd,Materials
111,2011-12-31,1506604D CT Equity,,8.0,94.23,9.0,0.0,,,,,39.858,10.3306,0.0,44.6429,6.0,0.0,100.0,0.0,,,,173.6402,60.0,1.4373,5.515,-11.7945,-8.2062,,2.669,Rio Alto Mining Ltd,Materials
112,2012-12-31,1506604D CT Equity,,6.0,100.0,8.0,0.0,,,890.4375,,46.656,10.3306,0.0,44.6429,5.0,0.0,100.0,0.0,,,,355.293,60.0,1.536,7.03,59.1359,38.4987,,2.8838,Rio Alto Mining Ltd,Materials
113,2013-12-31,1506604D CT Equity,,8.0,100.0,8.0,0.0,,,312.8434,,56.465,9.0909,0.0,39.2857,5.0,0.0,100.0,0.0,,,,358.616,-70.7106,1.4558,5.628,12.5443,8.6168,-9.9799,1.0913,Rio Alto Mining Ltd,Materials
114,2014-12-31,1506604D CT Equity,,8.0,100.0,8.0,0.0,,,936.8262,,56.868,9.0909,0.0,39.2857,5.0,0.0,100.0,0.0,,,,801.016,23.5294,1.2304,2.573,10.5714,8.592,-5.1606,1.1581,Rio Alto Mining Ltd,Materials
115,2015-12-31,1506604D CT Equity,,8.0,100.0,8.0,0.0,,,1162.9009,,1.004,9.0909,0.0,39.2857,5.0,0.0,100.0,0.0,,,,801.016,23.5294,1.2304,2.55,10.5714,8.592,-5.1606,1.1581,Rio Alto Mining Ltd,Materials
116,2016-12-31,1506604D CT Equity,,8.0,100.0,8.0,0.0,,,,,0.549,9.0909,0.0,39.2857,5.0,0.0,100.0,0.0,,,,801.016,23.5294,1.2304,2.55,10.5714,8.592,-5.1606,1.1581,Rio Alto Mining Ltd,Materials
117,2017-12-31,1506604D CT Equity,,8.0,100.0,8.0,0.0,,,,,0.0,9.0909,0.0,39.2857,5.0,0.0,100.0,0.0,,,,801.016,23.5294,1.2304,2.55,10.5714,8.592,-5.1606,1.1581,Rio Alto Mining Ltd,Materials
118,2018-12-31,1506604D CT Equity,,8.0,100.0,8.0,0.0,,,,,0.0,9.0909,0.0,39.2857,5.0,0.0,100.0,0.0,,,,801.016,23.5294,1.2304,2.55,10.5714,8.592,-5.1606,1.1581,Rio Alto Mining Ltd,Materials
119,2019-12-31,1506604D CT Equity,,8.0,100.0,8.0,0.0,,,,,0.0,9.0909,0.0,39.2857,5.0,0.0,100.0,0.0,,,,801.016,23.5294,1.2304,0.0,10.5714,8.592,-5.1606,1.1581,Rio Alto Mining Ltd,Materials
120,2020-12-31,1506604D CT Equity,,8.0,100.0,8.0,0.0,,,,,0.0,9.0909,0.0,39.2857,5.0,0.0,100.0,0.0,,,,801.016,23.5294,1.2304,0.0,10.5714,8.592,-5.1606,1.1581,Rio Alto Mining Ltd,Materials
121,2010-12-31,1641774D CT Equity,,5.0,93.33,6.0,1.0,,,824.5218,,,11.157,,48.2143,4.0,,,0.0,,,,161.1595,-18.1818,1.2793,,-11.2302,-8.7782,,3.42,Colossus Minerals Inc,Materials
122,2011-12-31,1641774D CT Equity,56.38,9.0,96.33,8.0,0.0,,,635.4263,,,14.0496,0.0,51.7857,6.0,0.0,100.0,0.0,8.7719,,,235.23,-150.0132,1.4405000000000001,,-23.3633,-16.2184,,2.7083,Colossus Minerals Inc,Materials
123,2012-12-31,1641774D CT Equity,55.444,8.0,90.0,9.0,0.0,,,489.9319,,,14.0496,0.0,51.7857,7.0,0.0,100.0,0.0,8.7719,,,279.642,9.6774,1.9707,,-23.014,-11.6779,,2.3556,Colossus Minerals Inc,Materials
124,2013-12-31,1641774D CT Equity,55.444,8.0,90.0,9.0,0.0,,,12.2883,,,14.0496,0.0,51.7857,7.0,0.0,100.0,0.0,8.7719,,,3.373,-589.2857,145.2104,,-23.014,-186.3449,,37.836,Colossus Minerals Inc,Materials
125,2014-12-31,1641774D CT Equity,55.444,8.0,90.0,9.0,0.0,,,7.0219,,,14.0496,0.0,51.7857,7.0,0.0,100.0,0.0,8.7719,,,3.373,-589.2857,145.2104,188.691,-23.014,-186.3449,,37.836,Colossus Minerals Inc,Materials
126,2015-12-31,1641774D CT Equity,55.444,8.0,90.0,9.0,0.0,,,,,0.001,14.0496,0.0,51.7857,7.0,0.0,100.0,0.0,8.7719,,,3.373,-589.2857,145.2104,0.0,-23.014,-186.3449,,37.836,Colossus Minerals Inc,Materials
127,2016-12-31,1641774D CT Equity,55.444,8.0,90.0,9.0,0.0,,,,,0.002,14.0496,0.0,51.7857,7.0,0.0,100.0,0.0,8.7719,,,3.373,-589.2857,145.2104,0.0,-23.014,-186.3449,,37.836,Colossus Minerals Inc,Materials
128,2017-12-31,1641774D CT Equity,55.444,8.0,90.0,9.0,0.0,,,,,0.001,14.0496,0.0,51.7857,7.0,0.0,100.0,0.0,8.7719,,,3.373,-589.2857,145.2104,0.0,-23.014,-186.3449,,37.836,Colossus Minerals Inc,Materials
129,2018-12-31,1641774D CT Equity,55.444,8.0,90.0,9.0,0.0,,,,,3.89,14.0496,0.0,51.7857,7.0,0.0,100.0,0.0,8.7719,,,3.373,-589.2857,145.2104,0.0,-23.014,-186.3449,,37.836,Colossus Minerals Inc,Materials
130,2019-12-31,1641774D CT Equity,55.444,8.0,90.0,9.0,0.0,,,,,3.89,14.0496,0.0,51.7857,7.0,0.0,100.0,0.0,8.7719,,,3.373,-589.2857,145.2104,0.0,-23.014,-186.3449,,37.836,Colossus Minerals Inc,Materials
131,2020-12-31,1641774D CT Equity,55.444,8.0,90.0,9.0,0.0,,,,,0.001,14.0496,0.0,51.7857,7.0,0.0,100.0,0.0,8.7719,,,3.373,-589.2857,145.2104,0.0,-23.014,-186.3449,,37.836,Colossus Minerals Inc,Materials
132,2010-12-31,1694944D CT Equity,59.833,35.0,97.3,12.0,0.0,,,45977.7118,55.0388,83.197,58.6777,0.0,66.0714,9.0,3.0,100.0,25.0,59.6491,,,15547.0,80.1802,2.1691,0.599,27.048,12.4696,64.4328,3.4112999999999998,Potash Corp of Saskatchewan In,Materials
133,2011-12-31,1694944D CT Equity,61.154,8.0,100.0,13.0,0.0,,,36066.2923,52.7132,79.642,57.438,0.0,66.0714,10.0,3.0,100.0,23.077,59.6491,,,16257.0,80.0,2.1885,0.43,42.403,19.3749,33.2773,2.7053000000000003,Potash Corp of Saskatchewan In,Materials
134,2012-12-31,1694944D CT Equity,60.0,8.0,100.0,13.0,0.0,,,34848.645,51.938,69.254,58.2645,0.0,71.4286,11.0,3.0,100.0,23.077,59.6491,,,18206.0,-32.7778,1.9405999999999999,0.587,23.4135,12.0651,-9.0419,2.3885,Potash Corp of Saskatchewan In,Materials
135,2013-12-31,1694944D CT Equity,61.0,9.0,99.15,13.0,0.0,63.0,14.5,30205.1796,51.938,69.516,55.7851,0.0,66.0714,11.0,3.0,100.0,23.077,54.386,,8.7,17958.0,-14.876,1.8508,0.645,18.2702,9.8717,-7.8466000000000005,2.0347,Potash Corp of Saskatchewan In,Materials
136,2014-12-31,1694944D CT Equity,60.231,12.0,99.6,13.0,0.0,50.0,0.5,34093.4268,50.3876,77.61,54.5455,0.0,69.6429,11.0,4.0,100.0,30.769,49.1228,,7.2,17724.0,-11.165,1.9371,0.653,16.6775,8.6094,-2.601,2.1626,Potash Corp of Saskatchewan In,Materials
137,2015-12-31,1694944D CT Equity,58.667,13.0,100.0,12.0,0.0,51.0,1.5,19790.6702,51.938,75.069,52.8926,0.0,64.2857,10.0,3.0,100.0,25.0,43.8596,,6.4,17469.0,-16.9399,2.0492,0.286,14.7898,7.2173,-11.7498,1.3409,Potash Corp of Saskatchewan In,Materials
138,2016-12-31,1694944D CT Equity,58.231,15.0,98.0,13.0,0.0,52.0,2.5,20397.6669,51.938,78.351,52.8926,0.0,64.2857,11.0,3.0,100.0,23.077,43.8596,,6.88,17255.0,-84.2105,2.0942,0.298,3.896,1.8604,-29.0333,1.4038,Potash Corp of Saskatchewan In,Materials
139,2017-12-31,1694944D CT Equity,59.125,15.0,98.0,8.0,0.0,53.0,3.5,21660.9582,17.0543,71.572,24.3802,0.0,26.7857,11.0,2.0,100.0,25.0,38.5965,,6.41,16998.0,-25.0,2.0757,0.307,3.9632,1.9093,2.0422,1.5316,Potash Corp of Saskatchewan In,Materials
140,2018-12-31,1694944D CT Equity,59.125,15.0,98.0,8.0,0.0,53.0,3.58,21660.9582,17.0543,4.536,24.3802,0.0,26.7857,11.0,2.0,100.0,25.0,38.5965,,6.49,16998.0,-25.0,2.0757,0.099,3.9632,1.9093,2.0422,1.5316,Potash Corp of Saskatchewan In,Materials
141,2019-12-31,1694944D CT Equity,59.125,15.0,98.0,8.0,0.0,,,,17.0543,0.463,24.3802,0.0,26.7857,11.0,2.0,100.0,25.0,38.5965,,5.9399999999999995,16998.0,-25.0,2.0757,0.0,3.9632,1.9093,2.0422,1.5316,Potash Corp of Saskatchewan In,Materials
142,2020-12-31,1694944D CT Equity,59.125,15.0,98.0,8.0,0.0,,,,17.0543,0.207,24.3802,0.0,26.7857,11.0,2.0,100.0,25.0,38.5965,,3.0,16998.0,-25.0,2.0757,0.0,3.9632,1.9093,2.0422,1.5316,Potash Corp of Saskatchewan In,Materials
143,2010-12-31,AAR-U CT Equity,,,,,,,,120.7788,,19.822,,,,,,,,,,,213.32,28.2525,13.0119,5.42,5.5695,-2.1341,112.4882,1.5859,Pure Industrial Real Estate Tr,Real Estate
144,2011-12-31,AAR-U CT Equity,,,,,,,,210.9237,,40.189,,,,,,,,,75000.0,,447.912,28.2525,3.4920999999999998,0.569,5.5695,4.0213,143.6223,1.0415,Pure Industrial Real Estate Tr,Real Estate
145,2012-12-31,AAR-U CT Equity,,,,6.0,0.0,,,421.0605,,42.093,7.0248,0.0,30.3571,4.0,0.0,100.0,0.0,,549250.0,,759.138,54.1151,2.2135,0.447,11.4295,5.1635,49.8297,1.0962,Pure Industrial Real Estate Tr,Real Estate
146,2013-12-31,AAR-U CT Equity,,,,6.0,0.0,49.0,2.58,646.232,,35.938,7.0248,0.0,30.3571,4.0,0.0,100.0,0.0,,1373750.0,5.22,1343.913,-37.5567,2.2349,0.325,7.4775,3.3457,107.799,1.0398,Pure Industrial Real Estate Tr,Real Estate
147,2014-12-31,AAR-U CT Equity,,8.0,100.0,6.0,0.0,49.0,2.67,842.2223,,43.907,9.5041,0.0,41.0714,4.0,0.0,100.0,0.0,,2073000.0,6.22,1783.455,107.9896,2.1235,0.318,13.8061,6.5014,31.294,0.9755,Pure Industrial Real Estate Tr,Real Estate
148,2015-12-31,AAR-U CT Equity,55.5,7.0,100.0,6.0,0.0,,,828.944,,34.798,11.157,0.0,48.2143,4.0,0.0,100.0,0.0,,3005833.0,7.22,2102.478,34.7709,2.0587,0.414,16.1539,7.8468,20.0052,0.9137,Pure Industrial Real Estate Tr,Real Estate
149,2016-12-31,AAR-U CT Equity,57.714,11.0,100.0,7.0,0.0,,3.0,1360.6932,,29.315,9.9174,0.0,42.8571,5.0,0.0,100.0,0.0,,1650750.0,7.1,2516.537,-13.3093,1.9609999999999999,0.367,12.5305,6.3898,9.0905,1.0089,Pure Industrial Real Estate Tr,Real Estate
150,2017-12-31,AAR-U CT Equity,56.286,11.0,100.0,7.0,0.0,,4.0,2069.6122,1.5504,30.249,11.5702,0.0,37.5,5.0,1.0,100.0,14.286,8.7719,,6.7,3220.813,52.8571,1.7663,0.67,18.3196,10.3716,20.617,1.0534,Pure Industrial Real Estate Tr,Real Estate
151,2018-12-31,AAR-U CT Equity,56.286,11.0,100.0,7.0,0.0,,4.42,2476.7992,1.5504,108.568,11.5702,0.0,37.5,5.0,1.0,100.0,14.286,8.7719,,6.95,3220.813,52.8571,1.7663,0.691,18.3196,10.3716,20.617,1.0534,Pure Industrial Real Estate Tr,Real Estate
152,2019-12-31,AAR-U CT Equity,56.286,11.0,100.0,7.0,0.0,,,,1.5504,100.495,11.5702,0.0,37.5,5.0,1.0,100.0,14.286,8.7719,,,3220.813,52.8571,1.7663,0.0,18.3196,10.3716,20.617,1.0534,Pure Industrial Real Estate Tr,Real Estate
153,2020-12-31,AAR-U CT Equity,56.286,11.0,100.0,7.0,0.0,,,,1.5504,0.104,11.5702,0.0,37.5,5.0,1.0,100.0,14.286,8.7719,,,3220.813,52.8571,1.7663,0.0,18.3196,10.3716,20.617,1.0534,Pure Industrial Real Estate Tr,Real Estate
154,2010-12-31,AAV CT Equity,,13.0,99.14,9.0,0.0,,,1109.2619,,53.892,11.2033,0.0,44.6429,7.0,2.0,100.0,22.222,3.125,2799053.0,,1965.945,-273.3333,1.5903,1.7269999999999999,3.343,2.1021,-7.0005,0.9476,Advantage Energy Ltd,Energy
155,2011-12-31,AAV CT Equity,,7.0,100.0,9.0,0.0,,,705.1103,,67.023,11.2033,0.0,44.6429,7.0,2.0,100.0,22.22,3.125,1942706.0,,1972.789,-273.3333,1.6803,1.381,-13.0345,-7.7574,10.5711,0.7837,Advantage Energy Ltd,Energy
156,2012-12-31,AAV CT Equity,,11.0,97.48,7.0,0.0,,,538.825,,69.005,13.6929,0.0,44.6429,5.0,1.0,100.0,14.29,12.5,1626482.0,,1913.796,42.3913,1.7646,1.647,-8.093,-4.5863,-22.3401,0.7221,Advantage Energy Ltd,Energy
157,2013-12-31,AAV CT Equity,,10.0,100.0,6.0,0.0,54.0,5.0,776.2449,,60.837,13.6929,0.0,44.6429,4.0,0.0,100.0,0.0,12.5,1022402.0,8.9,1765.244,90.566,1.7149,1.478,-0.3153,-0.1839,-43.5401,0.831,Advantage Energy Ltd,Energy
158,2014-12-31,AAV CT Equity,62.4,14.0,96.0,5.0,0.0,55.0,6.0,945.5762,,63.252,15.3527,0.0,51.7857,4.0,0.0,100.0,0.0,12.5,2657785.0,7.3,1454.767,90.566,1.4846,1.175,5.592,3.7667,55.0869,0.8978,Advantage Energy Ltd,Energy
159,2015-12-31,AAV CT Equity,60.833,8.0,100.0,6.0,0.0,56.0,7.0,1200.2386,4.1322,81.518,19.5021,0.0,51.7857,5.0,0.0,100.0,0.0,20.3125,2066663.0,7.03,1517.443,-70.4545,1.3411,1.347,1.9292,1.4385,-22.5512,1.052,Advantage Energy Ltd,Energy
160,2016-12-31,AAV CT Equity,61.833,8.0,95.83,6.0,0.0,57.0,8.0,1683.9711,4.1322,79.988,20.332,0.0,55.3571,5.0,1.0,100.0,16.667,20.3125,2266182.0,8.03,1496.459,-70.4545,1.2934,1.294,-1.3504,-1.0441,31.9752,1.3179,Advantage Energy Ltd,Energy
161,2017-12-31,AAV CT Equity,62.833,9.0,100.0,6.0,0.0,58.0,9.0,1004.2012,6.6116,76.198,21.5768,0.0,55.3571,5.0,1.0,100.0,16.667,20.3125,2995496.0,9.03,1691.182,-70.4545,1.2650000000000001,1.454,7.5429,5.963,20.51,0.8182,Advantage Energy Ltd,Energy
162,2018-12-31,AAV CT Equity,63.833,10.0,96.66,6.0,0.0,59.0,10.0,368.1654,2.4793,55.949,18.2573,0.0,55.3571,5.0,1.0,100.0,16.667,15.625,2745944.0,10.03,1771.197,-88.2353,1.3096,1.514,0.8411,0.6423,-0.0494,0.4557,Advantage Energy Ltd,Energy
163,2019-12-31,AAV CT Equity,64.833,15.0,96.66,6.0,0.0,60.0,11.0,514.0048,2.4793,83.956,17.0124,0.0,55.3571,5.0,1.0,100.0,16.667,15.625,2471036.0,11.03,1818.454,-88.2353,1.3555,1.6059999999999999,-1.8618999999999999,-1.3736,7.2323,0.5589,Advantage Energy Ltd,Energy
164,2020-12-31,AAV CT Equity,64.857,14.0,96.66,7.0,0.0,61.0,12.0,320.7538,2.4793,70.28,15.7676,0.0,50.0,6.0,1.0,100.0,14.286,15.625,2279539.0,10.37,1533.709,-1061.5385,1.4227,2.142,-24.1098,-16.947,-13.5565,0.5315,Advantage Energy Ltd,Energy
165,2010-12-31,ABX CT Equity,63.786,6.0,92.5,14.0,0.0,,,52910.0327,39.5349,75.779,50.0,0.0,69.6429,9.0,0.0,100.0,0.0,54.386,9593171.77,,34637.0,-20.3125,1.7869000000000002,0.165,20.7442,11.6088,35.2139,1.9779,Barrick Gold Corp,Materials
166,2011-12-31,ABX CT Equity,62.429,9.0,98.0,14.0,0.0,,,46154.5406,41.0853,78.489,50.8264,0.0,75.0,9.0,1.0,100.0,7.143,49.1228,9204555.0337,,48884.0,28.2857,1.9498,0.232,20.9362,10.737400000000001,29.4064,1.4493,Barrick Gold Corp,Materials
167,2012-12-31,ABX CT Equity,62.786,9.0,93.5,14.0,0.0,,,34842.9016,37.9845,68.094,49.1736,0.0,75.0,8.0,1.0,100.0,7.143,49.1228,23322657.838,,47478.0,28.2857,2.1256,0.271,-2.3734,-1.1166,1.1099,1.2752,Barrick Gold Corp,Materials
168,2013-12-31,ABX CT Equity,64.546,11.0,98.46,11.0,0.0,56.0,1.58,21790.6476,43.4109,57.915,51.2397,0.0,71.4286,6.0,1.0,100.0,9.091,49.1228,7970616.192,11.55,37448.0,-2657.1429,2.3919,0.256,-58.3918,-24.4118,-12.9707,1.1861,Barrick Gold Corp,Materials
169,2014-12-31,ABX CT Equity,62.231,9.0,96.77,13.0,0.0,57.0,2.33,14581.6628,45.7364,64.79,52.4793,0.0,71.4286,10.0,2.0,100.0,15.385,49.1228,8939557.6242,6.11,33879.0,74.0933,2.9995000000000003,0.132,-24.4491,-8.1512,-18.2645,1.0681,Barrick Gold Corp,Materials
170,2015-12-31,ABX CT Equity,62.5,10.0,94.01,12.0,0.0,,,11927.52,53.4884,61.481,60.3306,0.0,71.4286,9.0,2.0,100.0,16.667,64.9123,,7.42,26308.0,2.4,3.4541,0.205,-32.5739,-9.4306,-11.8176,1.0551,Barrick Gold Corp,Materials
171,2016-12-31,ABX CT Equity,61.867,8.0,100.0,15.0,0.0,,,25045.1102,53.4884,71.163,61.5702,0.0,71.4286,12.0,2.0,100.0,13.333,70.1754,,5.43,25264.0,2.4,3.4124,0.233,8.668,2.5401,-5.2165,1.4231,Barrick Gold Corp,Materials
172,2017-12-31,ABX CT Equity,62.933,5.0,94.67,15.0,0.0,,,21202.6676,50.3876,73.341,59.9174,0.0,71.4286,13.0,2.0,100.0,13.333,70.1754,,6.43,25308.0,119.6429,2.9366,0.267,16.7005,5.6869,-2.15,1.302,Barrick Gold Corp,Materials
173,2018-12-31,ABX CT Equity,64.308,7.0,96.96,13.0,0.0,,,21518.744,52.7132,95.106,59.9174,0.0,71.4286,12.0,2.0,100.0,15.385,64.9123,,7.29,22631.0,119.6429,2.8402,0.07,-18.3068,-6.4457,-13.5061,1.3626,Barrick Gold Corp,Materials
174,2019-12-31,ABX CT Equity,64.111,6.0,100.0,9.0,0.0,60.0,1.0,42880.0977,53.4884,107.068,57.438,0.0,75.0,7.0,1.0,100.0,11.111,49.1228,23046578.452,5.85,44392.0,119.6429,2.3091,0.668,27.3488,11.8437,34.1571,1.2616,Barrick Gold Corp,Materials
175,2020-12-31,ABX CT Equity,65.0,4.0,100.0,10.0,0.0,61.0,2.0,51565.6496,53.4884,72.723,55.7851,0.0,69.6429,8.0,2.0,100.0,20.0,47.3684,24308970.942,6.18,46506.0,-42.0354,2.0302,0.53,10.3813,5.1134,29.6182,1.3666,Barrick Gold Corp,Materials
176,2010-12-31,AC CT Equity,59.9,12.0,92.5,10.0,0.0,,,1160.1442,33.3333,17.621,33.4711,0.0,55.3571,9.0,0.0,100.0,0.0,12.2807,4549720.0,,10153.0,33.3333,1713.25,0.183,-2.1739,-0.321,10.7506,1.236,Air Canada,Industrials
177,2011-12-31,AC CT Equity,60.9,13.0,95.38,10.0,0.0,,,277.6994,39.5349,31.734,45.4545,0.0,55.3571,9.0,0.0,100.0,0.0,49.1228,3999027.0,,9633.0,-666.6667,1713.25,0.295,-2.1739,-2.5776,7.6581,1.3645,Air Canada,Industrials
178,2012-12-31,AC CT Equity,61.9,14.0,94.02,10.0,0.0,,,487.5714,39.5349,36.001,44.2149,0.0,60.7143,9.0,1.0,100.0,10.0,38.5965,9525261.0,,8847.0,66.3043,1713.25,0.431,-2.1739,-1.5152,4.3231,1.4393,Air Canada,Industrials
179,2013-12-31,AC CT Equity,61.9,10.0,98.0,10.0,0.0,57.0,4.75,2113.3683,41.0853,31.774,48.3471,0.0,60.7143,9.0,1.0,100.0,10.0,52.6316,7817369.0,4.42,9470.0,66.3043,1713.25,0.507,-2.1739,0.0655,2.2123,1.3768,Air Canada,Industrials
180,2014-12-31,AC CT Equity,62.4,9.0,100.0,10.0,0.0,58.0,5.75,3399.1687,43.4109,30.388,52.0661,0.0,60.7143,9.0,1.0,100.0,10.0,63.1579,7999951.0,5.78,10648.0,1650.0,1713.25,0.519,-2.1739,0.9941,7.1879,1.4322,Air Canada,Industrials
181,2015-12-31,AC CT Equity,62.454,9.0,97.97,11.0,0.0,59.0,6.75,2894.4568,43.4109,29.471,52.0661,0.0,60.7143,10.0,2.0,100.0,18.182,63.1579,7187864.0,6.22,13127.0,202.8571,1713.25,0.499,-2.1739,2.5489,4.4907,1.219,Air Canada,Industrials
182,2016-12-31,AC CT Equity,63.083,13.0,100.0,12.0,0.0,60.0,7.75,3735.8743,44.9612,32.812,55.3719,0.0,71.4286,11.0,3.0,100.0,25.0,63.1579,8999225.0,6.67,15114.0,198.1132,22.9229,0.343,142.2078,6.2036999999999995,5.8336,1.1665,Air Canada,Industrials
183,2017-12-31,AC CT Equity,61.364,9.0,100.0,11.0,0.0,61.0,8.75,7066.7152,41.8605,35.6,49.1736,0.0,71.4286,10.0,3.0,100.0,27.273,43.8596,9005849.0,6.31,17782.0,135.443,7.0881,0.381,87.4381,12.3358,10.7311,1.205,Air Canada,Industrials
184,2018-12-31,AC CT Equity,61.546,13.0,98.57,11.0,0.0,62.0,9.75,7027.7324,41.8605,36.398,51.6529,0.0,71.4286,10.0,3.0,100.0,27.273,54.386,11551850.0,6.57,21883.0,-98.1183,5.921,0.395,1.1046,0.1866,10.7741,1.1714,Air Canada,Industrials
185,2019-12-31,AC CT Equity,62.636,13.0,99.29,11.0,0.0,63.0,10.75,12846.359,40.3101,35.415,55.7851,0.0,71.4286,10.0,3.0,100.0,27.273,75.4386,12871900.0,7.57,27759.0,3835.7143,6.4663,0.35,38.4525,5.9466,6.2656,1.3025,Air Canada,Industrials
186,2020-12-31,AC CT Equity,62.25,22.0,99.2,12.0,0.0,64.0,11.75,7563.5561,38.7597,42.526,54.9587,0.0,71.4286,11.0,4.0,100.0,33.333,75.4386,9258983.0,7.9,28913.0,3835.7143,9.2677,0.342,-151.9869,-16.3996,-69.5102,1.2023,Air Canada,Industrials
187,2010-12-31,ACB CT Equity,,,,,,,,,,1.573,,,,,,,,,,,1.7295,,,22.876,,,,1.0195,Aurora Cannabis Inc,Health Care
188,2011-12-31,ACB CT Equity,,,,,,,,,,1.573,,,,,,,,,4530.0,,1.3881000000000001,-566.6667,1.01,19.694,-18.2118,-18.0321,,1.0414,Aurora Cannabis Inc,Health Care
189,2012-12-31,ACB CT Equity,,,,,,,,,,1.5590000000000002,,,,,,,,,17000.0,,1.1212,0.0,1.0254,19.634,-25.8061,-25.1673,,1.0414,Aurora Cannabis Inc,Health Care
190,2013-12-31,ACB CT Equity,,,,,,43.0,7.08,,,1.5590000000000002,,,,,,,,,17500.0,4.52,0.7185,0.0,1.0401,13.949,-44.4934,-42.776,,0.8152,Aurora Cannabis Inc,Health Care
